YEAR,MONTH,Q,Region,过牢,COUNTRY,己槛档,扁埃1,扁埃2,固叼绢,固叼绢2,"Spending(M$)
_Seeding","Spending(M$)
_SEM",Spending(M$)_Digital,WTB_Seeding,WTB_SEM, WTB , OLED 八祸樊 TTL , LG OLED 八祸樊 TTL , LG OLED 八祸樊 Low , Seeding WTB Upper+Mid , Seeding WTB Low , SEM WTB Brand+Core , SEM WTB Low ,Comp_campaign,TVC_GRP,Spending(M$)_TVC,GRP_High BM,Comp_GRP, Sell-out ,selout_remarks,Week,QLED,LG OLED,SONY OLED,OLED,4K
2020,7,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,18,,2020-07-19,3,5,0,9,63
2020,7,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,30,,2020-07-26,10,2,2,9,68
2020,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,54,,2020-08-02,11,2,0,7,67
2020,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,31,,2020-08-09,8,3,0,3,57
2020,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,24,,2020-08-16,8,2,0,5,52
2020,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.003,0.003, - ,449,449,"5,444","1,728","1,004", - , - ,198,132,,,,,,35,,2020-08-23,7,0,0,3,44
2020,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,384,384,"8,911","1,935","1,253", - , - ,189,106,,,,,,29,,2020-08-30,8,2,0,3,72
2020,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,210,210,"4,551","1,472","1,053", - , - ,153,97,,,,,,19,,2020-09-06,7,3,0,7,72
2020,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,118,118,"2,416",425,234, - , - ,46,35,,,,,,34,,2020-09-13,5,3,0,5,55
2020,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,293,293,"7,828","3,148",858, - , - ,143,75,,,,,,19,,2020-09-20,2,2,0,2,58
2020,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,375,375,"9,978","2,518","1,569", - , - ,193,131,,,,,,36,,2020-09-27,10,3,0,3,60
2020,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.004,0.004, - ,561,561,"8,815","2,090","1,310", - , - ,199,121,,,,,,14,,2020-10-04,3,0,0,2,67
2020,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,362,362,"7,139","1,816","1,074", - , - ,126,76,,,,,,40,,2020-10-11,5,5,0,5,48
2020,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,505,505,"10,028","2,553","1,631", - , - ,290,199,,,,,,39,,2020-10-18,5,4,0,9,49
2020,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,551,551,"9,832","2,194","1,272", - , - ,270,163,,,,,,55,,2020-10-25,7,0,0,3,70
2020,11,4,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.003,0.003, - ,582,582,"8,143","3,027","1,928", - , - ,330,202,,,,,,46,,2020-11-01,11,3,0,5,54
2020,11,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.018,0.003,0.021,"1,534",779,"2,313","10,587","4,759","2,891","1,333",201,413,357,,,,,,132,,2020-11-08,10,10,3,17,77
2020,11,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.02,0.003,0.023,"1,600",729,"2,329","11,630","5,307","2,919","1,135",465,375,283,,,,,,135,,2020-11-15,26,5,2,12,59
2020,11,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.017,0.003,0.019,"1,104",816,"1,920","13,173","5,963","3,493",717,387,424,334,,,,,,211,,2020-11-22,29,5,3,10,76
2020,11,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.013,0.002,0.015,853,454,"1,307","11,345","3,772","2,102",580,273,218,115,,,,,,70,,2020-11-29,12,7,2,15,72
2020,12,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.01,0.003,0.013,751,470,"1,221","9,581","3,282","1,847",554,197,223,140,,,,,,56,,2020-12-06,11,2,0,7,63
2020,12,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.003,0.003,0.006,315,409,724,"8,072","3,042","1,512",168,147,184,118,,,,,,58,,2020-12-13,6,4,0,10,82
2020,12,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.001,0.002,0.004,112,292,404,"7,789","2,562","1,346",40,72,104,52,,,,,,39,,2020-12-20,11,2,2,6,60
2020,12,4,MEA,South Africa,South Africa,固己槛,姆其牢+1w,姆其牢+捞饶,No media,No, - ,0.001,0.001, - ,102,102,"2,595",837,452, - , - ,41,24,,,,,,37,,2020-12-27,4,2,0,4,84
2021,1,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,35,,2021-01-03,5,4,0,5,73
2021,1,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,48,,2021-01-10,2,2,0,5,54
2021,1,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,49,,2021-01-17,9,2,0,5,57
2021,1,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,309,309,"9,362","2,659","1,565", - , - ,140,84,,,,,,75,,2021-01-24,2,0,0,3,55
2021,1,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,244,244,"8,010","2,623","1,791", - , - ,116,85,,,,,,75,,2021-01-31,7,2,0,7,74
2021,2,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,125,125,"7,253","2,426","1,977", - , - ,68,61,,,,,,62,,2021-02-07,4,4,0,5,62
2021,2,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,121,121,"4,064","1,613","1,238", - , - ,77,76,,,,,,66,,2021-02-14,5,0,0,5,52
2021,2,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.002,0.002, - ,189,189,"4,372","2,143","1,613", - , - ,110,88,,,,,,103,,2021-02-21,9,2,0,5,57
2021,2,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,223,223,"4,853","2,292","1,668", - , - ,162,127,,,,,,57,,2021-02-28,3,0,0,0,46
2021,3,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,225,225,"4,642","2,005","1,460", - , - ,131,98,,,,,,61,,2021-03-07,7,2,0,7,62
2021,3,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,341,341,"3,939","1,659","1,115", - , - ,242,186,,,,,,57,,2021-03-14,13,5,0,5,54
2021,3,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,398,398,"3,790","1,780","1,282", - , - ,211,221,,,,,,94,,2021-03-21,4,2,0,5,57
2021,3,1,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.001,0.001, - ,396,396,"2,944","1,612","1,133", - , - ,207,199,,,,,,114,,2021-03-28,11,0,0,4,56
2021,4,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0,0, - ,141,141,"1,510",911,660, - , - ,55,50,,,,,,88,,2021-04-04,9,2,0,3,57
2021,4,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,96,,2021-04-11,2,3,0,8,62
2021,4,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,114,,2021-04-18,7,2,0,5,62
2021,4,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,89,,2021-04-25,3,3,2,7,44
2021,5,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,86,,2021-05-02,3,2,0,5,68
2021,5,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,112,,2021-05-09,7,2,0,3,60
2021,5,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,71,,2021-05-16,7,2,0,7,50
2021,5,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,135,,2021-05-23,7,7,0,8,61
2021,5,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,110,,2021-05-30,4,4,0,9,51
2021,6,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,103,,2021-06-06,5,3,0,9,49
2021,6,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,141,,2021-06-13,7,3,0,5,58
2021,6,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.004,0.004, - ,383,383, - , - , - , - , - , - , - ,,,,,,101,,2021-06-20,7,3,0,7,66
2021,6,2,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.018,0.018, - ,"1,378","1,378", - , - , - , - , - , - , - ,,,,,,150,,2021-06-27,7,3,0,12,63
2021,7,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0.003,0.003, - ,368,368, - , - , - , - , - , - , - ,,,,,,108,,2021-07-04,8,2,0,14,100
2021,7,3,MEA,South Africa,South Africa,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - ,0,0, - ,148,148, - , - , - , - , - , - , - ,,,,,,132,,2021-07-11,15,2,0,7,53
2021,7,3,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.006, - ,0.006,77, - ,77, - , - , - , - , - , - , - ,,,,,,169,,2021-07-18,12,3,0,7,57
2021,7,3,MEA,South Africa,South Africa,固己槛,姆其牢+1w,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,122,,2021-07-25,9,9,0,10,66
2021,8,3,MEA,South Africa,South Africa,固己槛,姆其牢+2w,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,116,,2021-08-01,5,2,0,7,50
2021,8,3,MEA,South Africa,South Africa,固己槛,姆其牢+3w,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,98,,2021-08-08,8,3,0,5,56
2021,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,78,,2021-08-15,2,0,2,2,62
2021,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,119,,2021-08-22,9,7,0,11,64
2021,8,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,98,,2021-08-29,3,3,0,10,59
2021,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,58,,2021-09-05,5,0,0,2,73
2021,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,71,,2021-09-12,0,0,0,2,55
2021,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,82,,2021-09-19,2,0,0,4,42
2021,9,3,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,72,,2021-09-26,9,0,0,10,60
2021,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,64,,2021-10-03,7,5,0,11,46
2021,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,65,,2021-10-10,2,1,0,7,47
2021,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,97,,2021-10-17,2,1,0,5,39
2021,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - ,0.005,0.005, - ,769,769, - , - , - , - , - , - , - ,,,,,,105,,2021-10-24,4,5,0,10,47
2021,10,4,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - ,0.003,0.003, - ,"1,155","1,155", - , - , - , - , - , - , - ,,,,,,555,,2021-10-31,4,4,0,8,46
2021,11,4,MEA,South Africa,South Africa,固己槛,姆其牢,姆其牢+捞饶,叼瘤判,叼瘤判,0.006,0.003,0.009,31,"1,157","1,188", - , - , - , - , - , - , - ,,,,,,530,,2021-11-07,13,8,0,11,46
2021,11,4,MEA,South Africa,South Africa,固己槛,姆其牢+1w,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,504,,2021-11-14,9,5,0,12,54
2021,11,4,MEA,South Africa,South Africa,固己槛,姆其牢+2w,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,1069,,2021-11-21,8,2,1,14,63
2021,11,4,MEA,South Africa,South Africa,固己槛,姆其牢+3w,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,618,,2021-11-28,8,4,0,9,65
2021,12,4,MEA,South Africa,South Africa,固己槛,姆其牢捞饶,姆其牢+捞饶,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,2021-12-05,4,0,0,4,89
2019,1,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,84,,2019-01-06,5,5,3,27,40
2019,1,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,108,,2019-01-13,5,0,0,0,36
2019,1,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,114,,2019-01-20,3,0,0,5,40
2019,1,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,127,,2019-01-27,3,3,3,10,31
2019,2,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,113,,2019-02-03,0,3,0,5,28
2019,2,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,68,,2019-02-10,5,2,0,12,46
2019,2,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,96,,2019-02-17,0,0,0,2,41
2019,2,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,82,,2019-02-24,0,5,5,10,33
2019,3,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,106,,2019-03-03,2,5,0,15,32
2019,3,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,89,,2019-03-10,0,0,2,5,31
2019,3,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,87,,2019-03-17,5,2,0,5,55
2019,3,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,165,,2019-03-24,5,0,0,2,47
2019,3,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,137,,2019-03-31,2,2,0,12,25
2019,4,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,156,,2019-04-07,0,0,0,10,22
2019,4,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,169,,2019-04-14,3,8,0,11,54
2019,4,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,256,,2019-04-21,5,3,0,5,61
2019,4,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,126,,2019-04-28,5,2,0,10,37
2019,5,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,84,,2019-05-05,0,5,0,7,17
2019,5,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,138,,2019-05-12,5,0,0,5,32
2019,5,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,102,,2019-05-19,2,0,0,5,64
2019,5,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,115,,2019-05-26,2,2,2,12,30
2019,6,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,99,,2019-06-02,2,5,0,7,42
2019,6,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,108,,2019-06-09,2,5,2,9,52
2019,6,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,94,,2019-06-16,2,2,2,7,40
2019,6,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,90,,2019-06-23,5,0,0,0,41
2019,6,2,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,72,,2019-06-30,5,5,0,10,48
2019,7,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,98,,2019-07-07,8,0,0,8,48
2019,7,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,98,,2019-07-14,2,2,7,10,47
2019,7,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,117,,2019-07-21,2,0,2,15,17
2019,7,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,88,,2019-07-28,0,0,2,12,44
2019,8,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,84,,2019-08-04,2,5,0,12,47
2019,8,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,89,,2019-08-11,0,0,0,0,30
2019,8,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,101,,2019-08-18,5,0,2,7,57
2019,8,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,103,,2019-08-25,5,5,0,12,26
2019,9,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,111,,2019-09-01,9,0,0,2,44
2019,9,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,127,,2019-09-08,0,2,0,14,55
2019,9,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,147,,2019-09-15,0,2,0,5,59
2019,9,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,74,,2019-09-22,2,0,5,16,52
2019,9,3,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,144,,2019-09-29,5,0,0,9,57
2019,10,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,85,,2019-10-06,5,0,0,7,33
2019,10,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,82,,2019-10-13,4,0,2,2,43
2019,10,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,92,,2019-10-20,4,4,0,13,38
2019,10,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,99,,2019-10-27,9,0,0,9,42
2019,11,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,59,,2019-11-03,5,2,0,9,50
2019,11,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,72,,2019-11-10,9,7,4,16,52
2019,11,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,107,,2019-11-17,0,2,0,5,37
2019,11,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,418,,2019-11-24,5,5,0,12,49
2019,12,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,183,,2019-12-01,2,0,7,9,31
2019,12,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,91,,2019-12-08,7,0,0,7,53
2019,12,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,83,,2019-12-15,5,2,2,12,33
2019,12,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,537,,2019-12-22,10,8,3,24,100
2019,12,4,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,185,,2019-12-29,5,5,3,13,58
2020,1,1,Oceania,New Zealand,New Zealand,固己槛,姆其牢捞傈,姆其牢捞傈,No media,No, - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,114,,2020-01-05,2,0,0,2,46
